chromosome,read interval,reads,length of read,result,status
chr1,"(7411983, 7411995)",1,12,['MinDist3:25297'],['F3']
chr1,"(7413473, 7413487)",2,14,['MinDist3:26787'],['F3']
chr1,"(7414273, 7414283)",1,10,['MinDist3:27587'],['F3']
chr1,"(7414463, 7414474)",1,11,['MinDist3:27777'],['F3']
chr1,"(7414647, 7414659)",8,12,['MinDist3:27961'],['F3']
chr1,"(7416743, 7416754)",1,11,['MinDist3:30057'],['F3']
chr1,"(7417247, 7417264)",9,17,['MinDist3:30561'],['F3']
chr1,"(7417732, 7417742)",1,10,['MinDist3:31046'],['F3']
chr1,"(7421497, 7421508)",1,11,['MinDist3:34811'],['F3']
chr1,"(7422699, 7422708)",1,9,['MinDist3:36013'],['F3']
chr1,"(7424126, 7424139)",1,13,['MinDist3:37440'],['F3']
chr1,"(7426374, 7426386)",2,12,['MinDist3:39688'],['F3']
chr1,"(7427127, 7427147)",1,20,['MinDist3:40441'],['F3']
chr1,"(7427912, 7427927)",1,15,['MinDist3:41226'],['F3']
chr1,"(7429362, 7429382)",1,20,['MinDist3:42676'],['F3']
chr1,"(7429466, 7429486)",1,20,['MinDist3:42780'],['F3']
chr1,"(7430100, 7430110)",1,10,['MinDist3:43414'],['F3']
chr1,"(7430768, 7430782)",1,14,['MinDist3:44082'],['F3']
chr1,"(7432761, 7432773)",1,12,['MinDist3:46075'],['F3']
chr1,"(7432798, 7432808)",1,10,['MinDist3:46112'],['F3']
chr1,"(7433023, 7433035)",2,12,['MinDist3:46337'],['F3']
chr1,"(7433248, 7433263)",1,15,['MinDist3:46562'],['F3']
chr1,"(7434827, 7434837)",1,10,['MinDist5:46065'],['F5']
chr1,"(7435503, 7435515)",1,12,['MinDist5:45387'],['F5']
chr1,"(7438036, 7438052)",1,16,['MinDist5:42850'],['F5']
chr1,"(7440004, 7440016)",1,12,['MinDist5:40886'],['F5']
chr1,"(7440603, 7440613)",1,10,['MinDist5:40289'],['F5']
chr1,"(7440926, 7440942)",1,16,['MinDist5:39960'],['F5']
chr1,"(7441051, 7441062)",1,11,['MinDist5:39840'],['F5']
chr1,"(7441832, 7441846)",1,14,['MinDist5:39056'],['F5']
chr1,"(7446957, 7446977)",1,20,['MinDist5:33925'],['F5']
chr1,"(7447802, 7447816)",1,14,['MinDist5:33086'],['F5']
chr1,"(7448680, 7448690)",1,10,['MinDist5:32212'],['F5']
chr1,"(7449115, 7449128)",2,13,['MinDist5:31774'],['F5']
chr1,"(7450698, 7450718)",1,20,['MinDist5:30184'],['F5']
chr1,"(7450734, 7450751)",1,17,['MinDist5:30151'],['F5']
chr1,"(7453565, 7453579)",1,14,['MinDist5:27323'],['F5']
chr1,"(7453883, 7453911)",1,28,['MinDist5:26991'],['F5']
chr1,"(7453927, 7453955)",1,28,['MinDist5:26947'],['F5']
chr1,"(7454177, 7454189)",1,12,['MinDist5:26713'],['F5']
chr1,"(7454672, 7454683)",1,11,['MinDist5:26219'],['F5']
chr1,"(7455343, 7455355)",1,12,['MinDist5:25547'],['F5']
chr1,"(7456498, 7456508)",1,10,['MinDist5:24394'],['F5']
chr1,"(7458536, 7458546)",1,10,['MinDist5:22356'],['F5']
chr1,"(7459655, 7459664)",1,9,['MinDist5:21238'],['F5']
chr1,"(7460094, 7460106)",1,12,['MinDist5:20796'],['F5']
chr1,"(7460346, 7460359)",1,13,['MinDist5:20543'],['F5']
chr1,"(7460394, 7460405)",1,11,['MinDist5:20497'],['F5']
chr1,"(7461894, 7461906)",1,12,['MinDist5:18996'],['F5']
chr1,"(7462002, 7462015)",1,13,['MinDist5:18887'],['F5']
chr1,"(7462608, 7462621)",1,13,['MinDist5:18281'],['F5']
chr1,"(7463449, 7463461)",1,12,['MinDist5:17441'],['F5']
chr1,"(7463652, 7463664)",1,12,['MinDist5:17238'],['F5']
chr1,"(7466500, 7466513)",2,13,['MinDist5:14389'],['F5']
chr1,"(7467239, 7467252)",1,13,['MinDist5:13650'],['F5']
chr1,"(7467657, 7467676)",1,19,['MinDist5:13226'],['F5']
chr1,"(7467779, 7467794)",1,15,['MinDist5:13108'],['F5']
chr1,"(7468222, 7468232)",1,10,['MinDist5:12670'],['F5']
chr1,"(7468624, 7468638)",1,14,['MinDist5:12264'],['F5']
chr1,"(7468966, 7468978)",1,12,['MinDist5:11924'],['F5']
chr1,"(7470168, 7470178)",3,10,['MinDist5:10724'],['F5']
chr1,"(7471031, 7471041)",2,10,['MinDist5:9861'],['F5']
chr1,"(7471541, 7471556)",4,15,['MinDist5:9346'],['F5']
chr1,"(7472066, 7472076)",1,10,['MinDist5:8826'],['F5']
chr1,"(7472146, 7472158)",1,12,['MinDist5:8744'],['F5']
chr1,"(7472703, 7472714)",1,11,['MinDist5:8188'],['F5']
chr1,"(7475399, 7475411)",1,12,['MinDist5:5491'],['F5']
chr1,"(7477280, 7477291)",1,11,['MinDist5:3611'],['F5']
chr1,"(7479917, 7479931)",1,14,['MinDist5:971'],['F5']
chr1,"(7480044, 7480054)",1,10,['MinDist5:848'],['F5']
chr1,"(7481344, 7481356)",1,12,"[['Gm18984-201', 1, 2.0]]",['U']
chr1,"(7481671, 7481688)",2,17,['MinDist5:86503'],['F5']
chr1,"(7483883, 7483894)",1,11,['MinDist3:1666'],['F3']
chr1,"(7485883, 7607586)",1,121703,[],['S']
chr1,"(7486734, 7486747)",1,13,['MinDist3:4517'],['F3']
chr1,"(7490661, 7490673)",2,12,['MinDist3:8444'],['F3']
chr1,"(7491062, 7491073)",1,11,['MinDist3:8845'],['F3']
chr1,"(7493227, 7493240)",1,13,['MinDist3:11010'],['F3']
chr1,"(7494604, 7494615)",1,11,['MinDist3:12387'],['F3']
chr1,"(7496032, 7496048)",1,16,['MinDist3:13815'],['F3']
chr1,"(7497198, 7497209)",2,11,['MinDist3:14981'],['F3']
chr1,"(7497906, 7497918)",1,12,['MinDist3:15689'],['F3']
chr1,"(7498221, 7498236)",3,15,['MinDist3:16004'],['F3']
chr1,"(7500779, 7500791)",1,12,['MinDist3:18562'],['F3']
chr1,"(7501386, 7501397)",1,11,['MinDist3:19169'],['F3']
chr1,"(7503472, 7503485)",9,13,['MinDist3:21255'],['F3']
chr1,"(7503596, 7503607)",2,11,['MinDist3:21379'],['F3']
chr1,"(7503989, 7504011)",1,22,['MinDist3:21772'],['F3']
chr1,"(7503991, 7504011)",2,20,['MinDist3:21774'],['F3']
chr1,"(7504979, 7504991)",1,12,['MinDist3:22762'],['F3']
chr1,"(7513325, 7513335)",2,10,['MinDist3:31108'],['F3']
chr1,"(7516047, 7516059)",1,12,['MinDist3:33830'],['F3']
chr1,"(7516098, 7516110)",1,12,['MinDist3:33881'],['F3']
chr1,"(7516719, 7516739)",1,20,['MinDist3:34502'],['F3']
chr1,"(7519265, 7519275)",1,10,['MinDist3:37048'],['F3']
chr1,"(7519532, 7519543)",1,11,['MinDist3:37315'],['F3']
chr1,"(7521073, 7521085)",1,12,['MinDist3:38856'],['F3']
chr1,"(7522283, 7522295)",1,12,['MinDist3:40066'],['F3']
chr1,"(7522288, 7522300)",1,12,['MinDist3:40071'],['F3']
chr1,"(7522605, 7522622)",1,17,['MinDist3:40388'],['F3']
chr1,"(7524090, 7524100)",1,10,['MinDist3:41873'],['F3']
chr1,"(7524164, 7524179)",1,15,['MinDist3:41947'],['F3']
chr1,"(7524185, 7524197)",1,12,['MinDist3:41968'],['F3']
chr1,"(7529971, 7529981)",1,10,['MinDist5:38210'],['F5']
chr1,"(7531928, 7531943)",1,15,['MinDist5:36248'],['F5']
chr1,"(7533804, 7533818)",1,14,['MinDist5:34373'],['F5']
chr1,"(7538694, 7538712)",1,18,['MinDist5:29479'],['F5']
chr1,"(7538695, 7538712)",2,17,['MinDist5:29479'],['F5']
chr1,"(7540291, 7540305)",1,14,['MinDist5:27886'],['F5']
chr1,"(7547933, 7547947)",1,14,['MinDist5:20244'],['F5']
chr1,"(7548884, 7548912)",1,28,['MinDist5:19279'],['F5']
chr1,"(7548911, 7548922)",3,11,['MinDist5:19269'],['F5']
chr1,"(7550621, 7550635)",1,14,['MinDist5:17556'],['F5']
chr1,"(7551247, 7551275)",1,28,['MinDist5:16916'],['F5']
chr1,"(7574758, 7574773)",1,15,"[['Gm30414-201', 2, 3.0]]",['U']
chr1,"(7585373, 7585387)",1,14,"[['Gm30414-201', 2, 3.0]]",['U']
chr1,"(7586633, 7586647)",1,14,['MinDist5:75222'],['F5']
chr1,"(7588765, 7588782)",1,17,['MinDist3:392'],['F3']
chr1,"(7589588, 7589599)",1,11,['MinDist3:1215'],['F3']
chr1,"(7589960, 7589974)",1,14,['MinDist3:1587'],['F3']
chr1,"(7591514, 7591528)",4,14,['MinDist3:3141'],['F3']
chr1,"(7595473, 7595489)",1,16,['MinDist3:7100'],['F3']
chr1,"(7595851, 7595867)",1,16,['MinDist3:7478'],['F3']
chr1,"(7596089, 7596100)",1,11,['MinDist3:7716'],['F3']
chr1,"(7599132, 7599145)",1,13,['MinDist3:10759'],['F3']
chr1,"(7604288, 7604300)",1,12,['MinDist3:15915'],['F3']
chr1,"(7607611, 7607622)",1,11,['MinDist3:19238'],['F3']
chr1,"(7611946, 7611957)",1,11,['MinDist3:23573'],['F3']
chr1,"(7620174, 7620188)",1,14,['MinDist3:31801'],['F3']
chr1,"(7631253, 7631265)",1,12,['MinDist5:30604'],['F5']
chr1,"(7632857, 7757749)",1,124892,[],['S']
chr1,"(7633288, 7633298)",1,10,['MinDist5:28571'],['F5']
chr1,"(7635832, 7635850)",1,18,['MinDist5:26019'],['F5']
chr1,"(7642114, 7642125)",1,11,['MinDist5:19744'],['F5']
chr1,"(7649629, 7649644)",1,15,['MinDist5:12225'],['F5']
chr1,"(7657046, 7657059)",2,13,['MinDist5:4810'],['F5']
chr1,"(7660090, 7660105)",1,15,['MinDist5:1764'],['F5']
chr1,"(7661407, 7661420)",1,13,['MinDist5:449'],['F5']
chr1,"(7661651, 7661667)",3,16,['MinDist5:202'],['F5']
chr1,"(7663120, 7663135)",1,15,['MinDist3:965'],['F3']
chr1,"(7663226, 7663239)",1,13,['MinDist3:1071'],['F3']
chr1,"(7663473, 7663488)",1,15,['MinDist3:1318'],['F3']
chr1,"(7676002, 7676025)",2,23,['MinDist3:6305'],['F3']
chr1,"(7678793, 7678805)",1,12,['MinDist3:9096'],['F3']
chr1,"(7686912, 7686926)",1,14,['MinDist3:17215'],['F3']
chr1,"(7697426, 7697438)",4,12,['MinDist3:27729'],['F3']
chr1,"(7700992, 7701009)",1,17,['MinDist3:31295'],['F3']
chr1,"(7708453, 7708466)",1,13,['MinDist5:25838'],['F5']
chr1,"(7709869, 7709881)",1,12,['MinDist5:24423'],['F5']
chr1,"(7714706, 7714725)",1,19,['MinDist5:19579'],['F5']
chr1,"(7715373, 7715384)",1,11,['MinDist5:18920'],['F5']
chr1,"(7718977, 7718991)",1,14,['MinDist5:15313'],['F5']
chr1,"(7722167, 7722183)",3,16,['MinDist5:12121'],['F5']
chr1,"(7724228, 7724242)",2,14,['MinDist5:10062'],['F5']
chr1,"(7725499, 7725511)",1,12,['MinDist5:8793'],['F5']
chr1,"(7725963, 7725974)",1,11,['MinDist5:8330'],['F5']
chr1,"(7726751, 7726772)",3,21,['MinDist5:7532'],['F5']
chr1,"(7726751, 7726764)",2,13,['MinDist5:7540'],['F5']
chr1,"(7734306, 7734319)",1,13,['Rps2-ps2-201'],['A']
chr1,"(7736597, 7736611)",1,14,['MinDist3:1412'],['F3']
chr1,"(7737365, 7737381)",1,16,['MinDist3:2180'],['F3']
chr1,"(7739994, 7740020)",1,26,['MinDist3:4809'],['F3']
chr1,"(7746939, 7746961)",1,22,['MinDist3:11754'],['F3']
chr1,"(7747756, 7747775)",1,19,['MinDist3:12571'],['F3']
chr1,"(7753980, 7753990)",1,10,['MinDist3:18795'],['F3']
chr1,"(7768780, 7768792)",1,12,['MinDist3:33595'],['F3']
chr1,"(7771793, 7771805)",1,12,['MinDist3:36608'],['F3']
chr1,"(7786304, 7786318)",1,14,['MinDist3:51119'],['F3']
chr1,"(7797040, 7797051)",1,11,['MinDist3:61855'],['F3']
chr1,"(7805541, 7805553)",1,12,['MinDist3:70356'],['F3']
chr1,"(7807765, 7807776)",1,11,['MinDist3:72580'],['F3']
chr1,"(7808053, 7808072)",2,19,['MinDist3:72868'],['F3']
chr1,"(7808410, 7808423)",1,13,['MinDist3:73225'],['F3']
chr1,"(7814636, 7814649)",1,13,['MinDist3:79451'],['F3']
chr1,"(7817159, 7817172)",2,13,['MinDist3:81974'],['F3']
chr1,"(7827002, 7827015)",1,13,['MinDist3:91817'],['F3']
chr1,"(7831668, 7831679)",1,11,['MinDist3:96483'],['F3']
chr1,"(7833927, 7833941)",1,14,['MinDist3:98742'],['F3']
chr1,"(7836443, 7836454)",1,11,['MinDist3:101258'],['F3']
chr1,"(7840245, 7840258)",1,13,['MinDist3:105060'],['F3']
chr1,"(7840750, 7840761)",1,11,['MinDist3:105565'],['F3']
chr1,"(7843069, 7843083)",1,14,['MinDist3:107884'],['F3']
chr1,"(7850062, 7850076)",1,14,['MinDist3:114877'],['F3']
chr1,"(7871148, 7871163)",2,15,['MinDist3:135963'],['F3']
chr1,"(7878692, 7878705)",1,13,['MinDist3:143507'],['F3']
chr1,"(7888175, 7888189)",1,14,['MinDist3:152990'],['F3']
chr1,"(7888987, 7889000)",1,13,['MinDist3:153802'],['F3']
chr1,"(7891327, 7891340)",1,13,['MinDist3:156142'],['F3']
chr1,"(7893700, 7893714)",1,14,['MinDist3:158515'],['F3']
chr1,"(7895237, 7895252)",1,15,['MinDist3:160052'],['F3']
chr1,"(7916164, 7916192)",1,28,['MinDist3:180979'],['F3']
chr1,"(7938460, 7938473)",1,13,['MinDist3:203275'],['F3']
chr1,"(7938460, 7938474)",1,14,['MinDist3:203275'],['F3']
chr1,"(7942356, 7942370)",1,14,['MinDist3:207171'],['F3']
chr1,"(7947092, 7947104)",1,12,['MinDist3:211907'],['F3']
chr1,"(7948203, 7948216)",1,13,['MinDist3:213018'],['F3']
chr1,"(7953840, 7953853)",1,13,['MinDist3:218655'],['F3']
chr1,"(7958712, 7958722)",1,10,['MinDist3:223527'],['F3']
chr1,"(7961549, 7961562)",1,13,['MinDist3:226364'],['F3']
chr1,"(7973708, 7973723)",1,15,['MinDist3:238523'],['F3']
chr1,"(7974478, 7974489)",1,11,['MinDist3:239293'],['F3']
chr1,"(7980072, 7980085)",1,13,['MinDist3:244887'],['F3']
chr1,"(7980301, 7980316)",5,15,['MinDist3:245116'],['F3']
chr1,"(7980411, 7980424)",2,13,['MinDist3:245226'],['F3']
chr1,"(7984183, 7984203)",1,20,['MinDist3:248998'],['F3']
chr1,"(7986809, 7986821)",2,12,['MinDist3:251624'],['F3']
chr1,"(7987912, 7987926)",1,14,['MinDist3:252727'],['F3']
chr1,"(7988740, 7988753)",1,13,['MinDist3:253555'],['F3']
chr1,"(7990297, 7990310)",1,13,['MinDist3:255112'],['F3']
chr1,"(7995184, 7995196)",1,12,['MinDist3:259999'],['F3']
chr1,"(7999590, 7999601)",1,11,['MinDist3:264405'],['F3']
chr1,"(7999615, 7999636)",1,21,['MinDist3:264430'],['F3']
chr1,"(8000095, 8000107)",1,12,['MinDist3:264910'],['F3']
chr1,"(8004377, 8004389)",1,12,['MinDist3:269192'],['F3']
chr1,"(8007661, 8007678)",1,17,['MinDist3:272476'],['F3']
chr1,"(8013942, 8013964)",1,22,['MinDist3:278757'],['F3']
chr1,"(8022465, 8022479)",1,14,['MinDist3:287280'],['F3']
chr1,"(8024945, 8024957)",1,12,['MinDist3:289760'],['F3']
chr1,"(8025274, 8025287)",1,13,['MinDist3:290089'],['F3']
chr1,"(8027811, 8027825)",1,14,['MinDist3:292626'],['F3']
chr1,"(8029463, 8029477)",1,14,['MinDist3:294278'],['F3']
chr1,"(8038435, 8038453)",1,18,['MinDist3:303250'],['F3']
chr1,"(8041235, 8041250)",2,15,['MinDist3:306050'],['F3']
chr1,"(8041557, 8041571)",1,14,['MinDist3:306372'],['F3']
chr1,"(8051036, 8051047)",1,11,['MinDist3:315851'],['F3']
chr1,"(8053167, 8053178)",2,11,['MinDist3:317982'],['F3']
chr1,"(8072722, 8072734)",4,12,['MinDist3:337537'],['F3']
chr1,"(8073985, 8074005)",1,20,['MinDist3:338800'],['F3']
chr1,"(8086392, 8086414)",1,22,['MinDist3:351207'],['F3']
chr1,"(8087347, 8087361)",1,14,['MinDist3:352162'],['F3']
chr1,"(8120429, 8120440)",1,11,['MinDist3:385244'],['F3']
chr1,"(8129048, 8129060)",1,12,['MinDist3:393863'],['F3']
chr1,"(8144856, 8144871)",1,15,['MinDist3:409671'],['F3']
chr1,"(8150051, 8150063)",1,12,['MinDist3:414866'],['F3']
chr1,"(8150823, 8150835)",1,12,['MinDist3:415638'],['F3']
chr1,"(8154064, 8154074)",1,10,['MinDist3:418879'],['F3']
chr1,"(8162653, 8162664)",1,11,['MinDist3:427468'],['F3']
chr1,"(8167272, 8167283)",1,11,['MinDist3:432087'],['F3']
chr1,"(8182514, 8182529)",1,15,['MinDist3:447329'],['F3']
chr1,"(8188134, 8188145)",2,11,['MinDist3:452949'],['F3']
chr1,"(8195638, 8195649)",2,11,['MinDist3:460453'],['F3']
chr1,"(8198610, 8198624)",1,14,['MinDist3:463425'],['F3']
chr1,"(8200079, 8200093)",35,14,['MinDist3:464894'],['F3']
chr1,"(8200079, 8200106)",1,27,['MinDist3:464894'],['F3']
chr1,"(8202397, 8202409)",1,12,['MinDist3:467212'],['F3']
chr1,"(8203141, 8203158)",1,17,['MinDist3:467956'],['F3']
chr1,"(8205784, 8205798)",1,14,['MinDist3:470599'],['F3']
chr1,"(8206018, 8206032)",1,14,['MinDist3:470833'],['F3']
chr1,"(8215976, 8420264)",1,204288,[],['S']
chr1,"(8215976, 8215989)",3,13,['MinDist3:480791'],['F3']
chr1,"(8218757, 8218768)",1,11,['MinDist3:483572'],['F3']
chr1,"(8222292, 8222307)",1,15,['MinDist3:487107'],['F3']
chr1,"(8234289, 8234301)",1,12,['MinDist3:499104'],['F3']
chr1,"(8236515, 8236530)",11,15,['MinDist3:501330'],['F3']
chr1,"(8236515, 8236534)",1,19,['MinDist3:501330'],['F3']
chr1,"(8240087, 8240105)",1,18,['MinDist3:504902'],['F3']
chr1,"(8246289, 8246302)",1,13,['MinDist3:511104'],['F3']
chr1,"(8253820, 8253832)",8,12,['MinDist3:518635'],['F3']
chr1,"(8254954, 8254966)",2,12,['MinDist3:519769'],['F3']
chr1,"(8255128, 8255143)",41,15,['MinDist3:519943'],['F3']
chr1,"(8255128, 8255146)",1,18,['MinDist3:519943'],['F3']
chr1,"(8255128, 8255148)",1,20,['MinDist3:519943'],['F3']
chr1,"(8255595, 8255609)",1,14,['MinDist3:520410'],['F3']
chr1,"(8305029, 8305043)",1,14,['MinDist3:569844'],['F3']
chr1,"(8329226, 8329241)",1,15,['MinDist5:556824'],['F5']
chr1,"(8332295, 8332305)",8,10,['MinDist5:553760'],['F5']
chr1,"(8334332, 8334344)",1,12,['MinDist5:551721'],['F5']
chr1,"(8334332, 8334351)",2,19,['MinDist5:551714'],['F5']
chr1,"(8334590, 8334601)",4,11,['MinDist5:551464'],['F5']
chr1,"(8338515, 8338526)",3,11,['MinDist5:547539'],['F5']
chr1,"(8339744, 8339755)",1,11,['MinDist5:546310'],['F5']
chr1,"(8342389, 8342404)",1,15,['MinDist5:543661'],['F5']
chr1,"(8343853, 8343869)",1,16,['MinDist5:542196'],['F5']
chr1,"(8345708, 8345719)",1,11,['MinDist5:540346'],['F5']
chr1,"(8348815, 8348830)",1,15,['MinDist5:537235'],['F5']
chr1,"(8348843, 8348855)",1,12,['MinDist5:537210'],['F5']
chr1,"(8353115, 8353127)",2,12,['MinDist5:532938'],['F5']
chr1,"(8354141, 8354155)",1,14,['MinDist5:531910'],['F5']
chr1,"(8361962, 8361976)",8,14,['MinDist5:524089'],['F5']
chr1,"(8386559, 8386573)",1,14,['MinDist5:499492'],['F5']
chr1,"(8393803, 8393824)",1,21,['MinDist5:492241'],['F5']
chr1,"(8393810, 8393824)",2,14,['MinDist5:492241'],['F5']
chr1,"(8400518, 8400529)",1,11,['MinDist5:485536'],['F5']
chr1,"(8401383, 8401398)",1,15,['MinDist5:484667'],['F5']
chr1,"(8410152, 8410165)",8,13,['MinDist5:475900'],['F5']
chr1,"(8411425, 8411436)",1,11,['MinDist5:474629'],['F5']
chr1,"(8421765, 8421791)",1,26,['MinDist5:464274'],['F5']
chr1,"(8422390, 8422403)",1,13,['MinDist5:463662'],['F5']
chr1,"(8427637, 8427649)",1,12,['MinDist5:458416'],['F5']
chr1,"(8428310, 8428324)",2,14,['MinDist5:457741'],['F5']
chr1,"(8430522, 8430548)",2,26,['MinDist5:455517'],['F5']
chr1,"(8431191, 8431212)",1,21,['MinDist5:454853'],['F5']
chr1,"(8436324, 8436337)",1,13,['MinDist5:449728'],['F5']
chr1,"(8437956, 8437968)",1,12,['MinDist5:448097'],['F5']
chr1,"(8444884, 8444901)",1,17,['MinDist5:441164'],['F5']
chr1,"(8447895, 8447909)",1,14,['MinDist5:438156'],['F5']
chr1,"(8463801, 8463811)",1,10,['MinDist5:422254'],['F5']
chr1,"(8465000, 8465010)",4,10,['MinDist5:421055'],['F5']
chr1,"(8468880, 8468890)",4,10,['MinDist5:417175'],['F5']
chr1,"(8469724, 8469736)",1,12,['MinDist5:416329'],['F5']
chr1,"(8474349, 8474363)",1,14,['MinDist5:411702'],['F5']
chr1,"(8475685, 8475696)",1,11,['MinDist5:410369'],['F5']
chr1,"(8487140, 8487149)",1,9,['MinDist5:398916'],['F5']
chr1,"(8493621, 8493634)",2,13,['MinDist5:392431'],['F5']
chr1,"(8497481, 8497492)",1,11,['MinDist5:388573'],['F5']
chr1,"(8501462, 8501477)",2,15,['MinDist5:384588'],['F5']
chr1,"(8503584, 8503597)",1,13,['MinDist5:382468'],['F5']
chr1,"(8513149, 8513160)",2,11,['MinDist5:372905'],['F5']
chr1,"(8514391, 8514403)",1,12,['MinDist5:371662'],['F5']
chr1,"(8520237, 8520254)",1,17,['MinDist5:365811'],['F5']
chr1,"(8522753, 8522766)",1,13,['MinDist5:363299'],['F5']
chr1,"(8522909, 8522932)",1,23,['MinDist5:363133'],['F5']
chr1,"(8523566, 8523583)",1,17,['MinDist5:362482'],['F5']
chr1,"(8524700, 8524714)",1,14,['MinDist5:361351'],['F5']
chr1,"(8527035, 8527046)",1,11,['MinDist5:359019'],['F5']
chr1,"(8533652, 8533665)",1,13,['MinDist5:352400'],['F5']
chr1,"(8533874, 8533890)",3,16,['MinDist5:352175'],['F5']
chr1,"(8537756, 8537767)",1,11,['MinDist5:348298'],['F5']
chr1,"(8543039, 8543051)",2,12,['MinDist5:343014'],['F5']
chr1,"(8545853, 8545867)",1,14,['MinDist5:340198'],['F5']
